patent_id,assignee_id,name,assignee_type
7720269,b5208536-8b25-4acb-9202-003da5be519c,"Siemens Medical Solutions USA, Inc.",2
5590357,45fb520b-1ab7-4097-81ee-d9d736c0ab3c,NATIONAL SEMICONDUCTOR CORPORATION,2
12347780,55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation,2
12065284,ce9a94a0-bf2c-441f-bdf8-7ea1a2a67b4c,KEEPCOOL USA LLC,2
4929477,68d32db8-c1d3-4edd-bc00-2e6c67adc4c7,Firma RXS Schrumpftechnik-Garnituren GmbH,3
4083833,4a763e53-b037-4f26-8722-b9437bd69baf,SNIA Viscosa Societa' Nazionale Industria Applicazioni Viscosa S.p.A.,3
4919373,e0f00197-b95f-425a-b083-3cc0f938b184,Panduit Corp.,2
PP20246,351c6d6a-8fcc-4a13-8e51-c3d938a1df34,CAMELOT NURSERIES INC.,2
9563749,677dd36d-54be-47b5-a9eb-58326b97e54f,"Lookout, Inc.",2
11297741,387eb017-3d79-4b2c-a05f-97d87414ee2e,BAIDU USA LLC,2
12096957,abad77fd-c71c-4b37-9b71-649962ed0c68,"MILESTONE SCIENTIFIC, INC.",2
7844919,d0e73aae-19ee-46f8-b250-75b3089aff4a,"Versata Development Group, Inc.",2
D344276,4384cf4b-e7a2-4223-8340-3237261f5978,SANDVIK AB,
4751619,5629d77a-e678-4f8f-8831-b9e75ea2d3e6,Cibie Projecteurs,3
4844062,b4749949-b574-41ed-92a1-395148f3fb4f,SPECTRANETICS LLC,2
8178806,b904f566-62d6-44a5-8689-7b5c5a3a1a19,General Electric Company,2
12010313,bfa61084-53f8-4aad-8762-cebbbf1991d7,Avago Technologies International Sales Pte. Limited,3
10349993,2d0e5c8b-eda7-4cf1-a049-9005b54f85b0,"SMed-TA/TD, LLC",2
4517212,6e52c5bb-14af-4d1e-be5a-676e8dfd8bf3,AMF GmbH,3
11629676,ea96c059-5267-4b52-ac70-4cd0915c519e,Hyundai Motor Company,3
7224321,63b66ee5-2942-4def-95be-6289ecaada88,InterDigital Technology Corporation,2
5979999,8720db68-c119-483e-8bcb-244b1565116a,Lucas Industries public limited company,3
6625250,5f688e8d-74f9-4395-8d46-02e707cf1c29,Agere Systems Inc.,2
11625589,1ebc6d3b-2d8c-4f0c-a205-0a36f72d0449,Sanofi,3
8676252,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.,3
11613993,3006c550-af04-49a6-be94-e08c33fee287,Joy Global Underground Mining LLC,2
D1074773,1d7e8114-c087-44d0-8647-9f2cbf9da8b6,THE CHAMBERLAIN GROUP LLC.,2
9007833,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3
4404771,435564fe-f875-4e0c-ba24-4f0db8059d15,"Nippon Alumi Jutaku-Kenzai Kogyo Co., Ltd.",3
6334030,70f77b8f-fb49-47a0-8660-3e24907c0557,"Minolta Co., Ltd.",3
D314996,3dcb579f-be8b-42df-9458-46dfbfbe37c1,Interlego AG,3
4353962,fed4afcd-8ccf-43c3-a62f-d82c1ac33108,"Environmental Chemicals, Inc.",2
9552467,486fa31f-31d9-496c-b408-20eda1b369ab,SONY INTERACTIVE ENTERTAINMENT INC.,3
9624714,235eef56-e958-4a4e-842d-1f654fc8b93c,Masonite Corporation,2
10307803,e4c330f5-9744-4bfe-a4c3-ef4625a7454b,"The United States of America, as represented by Secretary of the Navy",6
9106622,3da4c986-211f-4499-8d7a-d0c794021c02,"AT&T Intellectual Property I, L.P.",2
3983286,d4db5550-351d-405b-a775-0a74424e59b5,Rhone-Poulenc Textile,3
8374394,882740a5-e478-4f79-8914-522cd667b7a3,Total Immersion,3
7002688,8e33035e-5f9b-4e00-a598-a15571381a01,"Pria Diagnostics, LLC",2
6474544,895efbb8-9962-407d-bad5-7264416704de,Sun Microsystems Inc.,2
D647890,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3
11721035,a0ba5bfc-a84f-4631-9acf-41a5115116c4,TAILORU LLC,2
10028849,f114763f-97e7-4456-a5ff-98014b178338,Cook Medical Technologies LLC,2
5614917,af4c7e42-7ad3-4643-9c05-4025381f0877,Ford Motor Company,2
7040797,4f9b80c7-483b-4f62-aa60-270ffcaa94aa,"SUMITOMO CHEMICAL COMPANY, LIMITED",3
8483630,7d46dab2-c28d-4974-9e52-c7fa2ae3ac16,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,7
D510754,71a235eb-b116-4cd0-aa7d-a7d90d32887d,"TOMY COMPANY, LTD.",3
6586176,19e6d61f-ffca-4f3b-8bdc-66a0687b33b7,"Cellay, Inc.",2
10115875,e6306eef-3505-42d4-a215-bbdb7ed20852,NICHIA CORPORATION,3
4530822,538102a8-414b-494c-b7f0-717034551f6e,Dresser U.K. Limited,3
11142263,c4aa62bf-916c-4f18-953e-c88d2a64c3e2,"Lund Motion Products, Inc.",2
10781641,20bcec60-f203-4af6-a212-46ff4803e007,Sandvik Intellectual Property AB,3
10553306,a9a24755-97ea-4378-8b0d-1cbbe520616b,"Physiowave, Inc.",2
7126606,1d4a3263-81e0-42e2-9285-34101f7de27f,Microsoft Corporation,2
7763522,47935885-2b48-4ffa-91c5-ebe0af105ec3,UNITED MICROELECTORNICS CORP.,3
H662,7ce085e8-951f-4d32-b532-02eaed945fe2,"Konishiroku Photo Industry Co., Ltd.",3
5133122,347faccc-e123-4f14-9c99-e6f90327a9a6,"NGK INSULATORS, LTD.",3
8521969,55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation,2
8969646,1c934177-d6d1-46a2-88e9-54129b2f9f2d,"KOREA HYDRO & NUCLEAR POWER CO., LTD",3
5677005,718e924c-b020-443e-b034-e320142ce670,Kawasaki Steel Corporation,3
6074587,66a32b44-e8bc-4c40-b2d1-9783658c2e79,CS Enviromental Technology Ltd.,3
8113350,7c960e23-020e-44bd-8ec7-bf22c84c1e4c,L'OREAL,3
11664585,9c34884f-ae80-4ea9-8f7d-e44665559b4b,Ohio State Innovation Foundation,2
4928381,da06b527-983d-44f5-823c-d20fddf3738f,Kabushiki Kaisha Mori Seiki Seisakusho,3
4524396,1c631b96-8301-4819-bd8c-2e69e2ef6c76,Robert Bosch GmbH,3
4562877,c0cbd3e6-0188-4d34-a024-8e173af5500f,Pont-A-Mousson S.A.,3
7795718,b23e3cee-e5d6-4ac2-8bbb-4707becdf7de,SK hynix Inc.,3
6414444,4641735f-640d-4ee1-b9c5-98e3edb54d5a,Smiths Group PLC,3
8321353,f03b33f1-2729-42c7-bc8d-867e740bace4,Imation Corp.,2
5805313,8f37dbbd-32ab-43c6-abee-378784a2054a,"Mita Industrial Co., Ltd.",3
4961464,3022a3bf-0a86-42b2-a643-0c3b7bbb8432,Akzo N.V.,3
5604031,c45b887d-735c-47ea-b4bd-65356f12ac00,"TOKAI RUBBER INDUSTRIES, LTD.",3
7546816,888eda16-9f0e-4c22-9433-2b97e4e630a1,"Lab Products, Inc.",2
9842356,8f88e3bb-5c2d-481e-91b8-3d8eaa8dac47,"III Holdings 12, LLC",2
10735980,aca5de39-dff1-4c00-ac0b-d2fc72c79035,"Convida Wireless, LLC",2
7083881,55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation,2
8232999,030dfe3e-b3bc-4e12-99aa-2961a43a2640,DREAMWORKS ANIMATION LLC,2
6900495,1918bc79-3bf3-4be6-8ea5-c5438e714ae2,Infineon Technologies AG,3
5791746,28780006-abde-462c-b35a-9aa9243d4d1c,MERCEDES-BENZ GROUP AG,3
8729894,b904f566-62d6-44a5-8689-7b5c5a3a1a19,General Electric Company,2
9248727,2b541236-b993-4b49-8d24-face1629da72,AISIN SEIKI KABUSHIKI KAISHA,3
9270698,55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation,2
4801703,5d6c4a9e-43a7-463c-ac34-491ce66d64a3,Takeda Chemical Industries Ltd.,3
4658186,4d02b7ca-575f-4cad-8529-aa098a0d76aa,"SANYO ELECTRIC CO., LTD.",3
10809380,8c2113b7-f628-455d-8bd7-9c68da184c36,"Ouster, Inc.",2
9470732,d741637e-71a6-4101-a7db-0c2ba20a2958,The Boeing Company,2
10869399,74c11be2-20ec-49fe-ac26-d839d375bd32,MITSUBISHI ELECTRIC CORPORATION,3
4058716,b904f566-62d6-44a5-8689-7b5c5a3a1a19,General Electric Company,2
5965130,116154a6-14e8-4693-a773-7147e58febac,ARP Biomed Ltd.,3
5851523,7c197b5c-035f-42b2-a95c-e63c364786e8,LUDWIG INSTITUTE FOR CANCER RESEARCH LTD.,3
11273926,d19b2033-2a63-4735-a3c5-9f30852fc591,AIRBUS HELICOPTERS DEUTSCHLAND GMBH,3
7618465,682da984-9d22-4925-9ec0-1d95c6d7c434,FORSCHUNGSZENTRUM JÜLICH GMBH,3
10319739,69a10d5a-b7d5-4de3-8ffb-1b8a92b69475,"Applied Materials, Inc.",2
8449717,e255cdc4-bd2a-4674-aff0-7e04179c34e2,METSO PAPER SWEDEN AB,3
11886503,bea9162e-58ff-4153-a71a-837e866a544f,"Groupon, Inc.",2
7561774,4d02b7ca-575f-4cad-8529-aa098a0d76aa,"SANYO ELECTRIC CO., LTD.",3
5521103,5020dbc2-92ed-4f6b-9378-56877bdc7c38,"MOCHIDA PHARMACEUTICAL CO., LTD.",3
6671507,f68061b9-5827-43c8-8f62-33cae08b6d16,Siemens Aktiengesellschaft,3
9915466,c768cc5e-6feb-4d9b-bb9d-2852183061a2,"Felix Storch, Inc.",2
8570374,390e9105-5976-41d2-8c48-4e1b943eecf9,Magna Electronics Inc.,2
10042069,7cf2d872-7724-49cd-81aa-d231c9283a40,Schlumberger Technology Corporation,2
6420028,a6819347-cf82-4432-8d60-a17d40fd9430,"Amersham Pharmacia Biotech, Inc.",2
9556312,28fe7098-7ca0-4302-a126-549412b003e5,"NATIONAL UNIVERSITY CORPORATION, IWATE UNIVERSITY",3
8744194,1d443c32-beaa-448d-b67c-2e60c804fd0a,DENSO CORPORATION,3
7658182,edce24cf-6054-4b75-889e-fddd2c2f1022,YAMAHA MOTOR POWER PRODUCTS KABUSHIKI KAISHA,3
11987390,5c71cd0b-9f4b-474f-9d3d-45155b129e0e,Airbus Operations SAS,3
9414203,3ccdcdf9-cace-4946-8132-a6ca70aafeb8,"Synchronoss Technologies, Inc",2
5211168,1ba15938-bc8e-4d40-998b-a0668a9830a3,"Hewlett-Packard Company, L.P.",2
11203837,d6f138ea-5fbc-4de0-b58f-9080a787105f,BASF SE,3
9390875,87403b98-22e8-4052-8864-f074acd3babd,"ACTIVE SIGNAL TECHNOLOGIES, INC.",2
4545925,eff2de77-f1b9-4879-bc3f-b859bcea0624,"Norchem, Inc.",2
8008791,93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD.",3
10172384,37737cc1-47b9-4aaf-8e6d-35dd4b103285,TOBACCO RESEARCH AND DEVELOPMENT INSTITUTE (PROPRIETARY) LIMITED,3
6578175,5f688e8d-74f9-4395-8d46-02e707cf1c29,Agere Systems Inc.,2
7825817,1b7df2b5-6ba8-45e7-978f-a91d69bf49be,HONEYWELL INTERNATIONAL INC.,2
12461247,4dd316db-d53e-44e3-a5e6-fb80b4e66179,The MITRE Corporation,2
12416168,6bb279e9-8851-4059-b248-2944e1eeddf4,PERI SE,3
8404791,7c6d9964-9967-4d17-bca4-dde953da3f41,"NOK KLUEBER CO., LTD.",3
9130046,55754f7e-e260-42ac-a700-1d2cc456c43e,"SEMICONDUCTOR ENERGY LABORATORY CO., LTD.",3
9931914,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA,3
11074472,5b609be3-5ba4-4131-bad6-6bf3b4ec83db,"Symbol Technologies, LLC",2
6607869,77b0e539-7552-487c-8171-df9127f7fa66,"SUMITOMO ELECTRIC INDUSTRIES, LTD.",3
10958521,e6405b83-cc50-4ecf-a672-ff77bb2d206a,Oracle International Corporation,2
7631815,9351ba45-eeb1-40ef-bf18-e86732eb9dce,Boga GmbH Gesellschaft fuer Moderne Geraetetechnik,3
5952981,5d00c5ef-b263-4768-8917-001efca56c4a,"MCC Holdings, Inc.",2
10939726,701bc51c-eaa1-4a01-836e-e569902c0a56,Chinook Asia LLC,2
6149561,5a22cf4f-c701-44c6-be48-52b9ba111e07,Unova IP Corp.,2
6620752,7b53cfb1-d127-4486-b74b-c70f1fb5b792,THE PENN STATE RESEARCH FOUNDATION,3
9036199,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,3
8432539,25989c58-fb01-4bb2-ae3e-33b18980c0d7,Draka Comteq B.V.,3
PP5964,a0b83cca-32b3-4e6e-953d-bd4deaf34fb3,"Melridge, Inc.",2
7780835,bb538a04-f6a6-4313-add9-1d79bbddf2a6,KEMET Electronics Corporation,2
D341313,b28a8d85-4c23-4fe3-acd2-741ee03ca35c,El-Mar Inc.,3
7052710,deec55ce-7284-45c4-9315-f27d24e742fd,Trustees of Boston University,2
8777950,c21a15f8-f905-4b00-b5af-c335cfd1ff2a,"IlluminOss Medical, Inc.",2
9892064,5b5b250e-5567-4781-a8cf-28c725a5bda2,Logitech Europe S.A.,3
5998270,08f25b24-e02b-458b-9ff4-393cee316eff,"Advanced Micro Devices, Inc.",2
D1097885,7ae4c3d1-e49e-40b1-bc41-2e51211fe783,Maserati S.P.A.,3
4554514,67c9606b-94c0-4992-93e2-8f2b69aafd0c,RCA Corporation,2
5391337,af4c7e42-7ad3-4643-9c05-4025381f0877,Ford Motor Company,2
11615161,c67636a6-0bd3-4c6c-be14-b7796fcad965,"LIVEPERSON, INC.",2
5483545,92c37cea-a32c-4760-9e04-c0af3b9bd241,Alcatel Transmission Par Faisceaux Hertziens A.T.F.H.,3
6587449,9955eb40-8cd4-40cd-8f79-cc4be3f80065,ALCATEL,
9900154,40432ae4-d8cd-48f7-bdc7-d2c3b1685719,NXP B.V.,3
6028706,33d0d90a-db87-4be8-ad46-a77be8d5621b,Avanex Corporation,2
8002947,0b8b1f7d-b1cf-4b4a-bdd6-c9e80bed9cb3,"KANTO DENKA KOGYO CO., LTD.",3
12476774,78eff60f-c1f1-4059-ad72-dcaedb1c67a9,"CELONA, INC.",2
7499463,895efbb8-9962-407d-bad5-7264416704de,Sun Microsystems Inc.,2
5716368,9ac9ea0d-4f94-44e6-8e36-2dc7592880ac,"General Surgical Innovations, Inc.",2
8405677,84bdb58b-3d2f-47c0-8a7c-1f86f9ed5486,MITAC INTERNATIONAL CORP.,3
11122078,32d52281-357b-4974-8edd-24e53e3dc70f,Private Identity LLC,2
12232039,92f6eb86-cf74-44bb-a2bf-33d99bfd22e9,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP., LTD.",3
7204403,9234545c-0b3a-4abe-b3d8-b9c6099f2b85,BLACK & DECKER INC.,2
D668928,d5f2b1cd-9974-4de9-b76a-b5bf8b46c5e6,Whirlpool Corporation,2
7296691,9bba4d5c-0484-417c-94ac-09e7541cb6fa,KX Technologies LLC,2
4940419,f9eab477-0d90-49e2-9673-cec04661d3ca,YAZAKI CORPORATION,3
7949518,0bc189af-3eb0-4f95-9c77-b230b103c2cb,PANASONIC HOLDINGS CORPORATION,3
7214536,2295f6a9-e602-40a2-85c9-982983b51022,INSTITUT PASTEUR,3
6155193,2f558e48-da0f-4fef-9b39-b7ac89c48df8,Den Norske Stats Oljeselskap A.S.,3
12225063,17db0f8d-78c8-443c-8a9d-e402df66def0,"BOE Technology Group Co., Ltd.",3
12034871,f888ed18-b844-4395-bb3d-d31b6f1af4a6,"HUAWEI CLOUD COMPUTING TECHNOLOGIES CO., LTD.",3
9527799,a9ba30a7-b27b-4d6e-9f43-8270f07f7f28,TAMINCO BV,3
4349600,8f37dbbd-32ab-43c6-abee-378784a2054a,"Mita Industrial Co., Ltd.",3
10013595,d1097181-f21f-4cfa-995a-7f16d587ea4a,"Hewlett-Packard Development Company, L.P.",2
4612509,579ad2c9-b968-41dd-954f-dc4cd10aa547,PARADYNE CORPORATION,2
10876532,cce4e43c-b399-4555-9e34-908d78d906ef,"DAIKIN INDUSTRIES, LTD.",3
11742495,d0e9ceee-e542-46a8-981f-1fcbd1113655,BLOOM ENERGY CORPORATION,2
D854151,8f089b00-5c6c-41fe-8f94-813ca79cb2b1,"Ethicon, Inc.",2
11344641,c219e49f-8baa-4782-be60-e43d64cd5f74,"UV Partners, Inc.",2
8670140,af9aa769-6be5-43e1-af1b-175fd560d649,Palo Alto Research Center Incorporated,2
10894144,6dd92a3b-fa04-4f80-ba36-8e9dba603913,"PACESETTER, INC.",2
5034701,b07a658e-82bf-4c2c-9a98-3e079a2025b8,Thomson Composants Militaires et Spatiaux,3
6934508,4c6adc22-274c-46ea-8697-4578897d5649,"Navigauge, Inc.",2
8404826,cae7db58-bc80-4261-87e9-9981ad26391d,Health Protection Agency,3
5568495,cbc31957-5625-4c60-be87-a8918629bba8,Texas Instruments Incorporated,2
12223848,2a10efa8-b0b3-4417-882e-dbd5f20bad67,THE 28TH RESEARCH INSTITUTE OF CHINA ELECTRONICS TECHNOLOGY GROUP CORPORATION,3
5091033,097ff62c-dc13-4348-8378-6cc908d780b9,Mitsui Sekiyu Kagaku Kogyo Kabushiki Kaisha,3
10021358,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,3
5429037,33f7d57c-5e62-4fb8-8ede-981ea9269263,Komatsu Dresser Company,2
5086684,de0506da-10a2-4e42-9774-a1c4929552fd,"CTR Manufacturing, Inc.",2
12125520,5a9cc538-c949-4f98-b3c3-ade0b470ba9d,UNISANTIS ELECTRONICS SINGAPORE PTE. LTD.,3
10357224,118565fb-5037-4fb5-b31c-a1c6e7674c02,KONINKLIJKE PHILIPS N.V.,3
6835846,ca2884b4-500c-416a-8477-a7dd4b29c5af,Maruha Corporation,3
9887302,88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd.",3
11845273,93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD.",3
7671849,5952964e-63c6-4284-9012-0fdd0643f715,Fujitsu Limited,3
10400356,f31825aa-3a2e-453f-ac06-7158ac64f4fa,LENZING AKTIENGESELLSCHAFT,3
11152503,5d09704b-fc55-43a0-907c-d13c6147fbb3,SEMIQ INCORPORATED,2
5925290,f90297f9-dd6f-4638-990d-766fba5eb2fb,"Rhone-Poulenc, Inc.",2
5882956,5fd79cb0-829a-42c8-89d8-f042ac1ad764,"Texas Instruments Japan, Ltd.",3
4751392,939acb1a-a99f-4081-a8ed-0da69d9f1a24,"BBC Brown, Boveri & Company Ltd.",3
11941701,f287888a-5519-4ddd-bd83-390519d56484,PureStream Trading Technologies Inc.,2
5650558,8e14c487-822f-4f93-bac6-17da47259f40,"The United States of America, as represented by the Secretary of Agriculture",6
5773137,5952964e-63c6-4284-9012-0fdd0643f715,Fujitsu Limited,3
4337244,56142924-78f4-4ce1-ad5c-2b6f771469c2,Beecham Group,3
9085428,5b0b2179-927c-48dd-a8ee-211adb1d7e7a,"RICOH COMPANY, LTD.",3
6540226,f14d1ca4-d78c-4c82-942a-1de936053321,NCR Corporation,2
9694677,2f99f1e8-6c16-41b0-9611-907ab4383a9d,Bayerische Motoren Werke Aktiengesellschaft,3
7198623,11b580fc-cfa9-406c-a6a7-9573fd14568d,"Ultradent Products, Inc.",2
4127870,6e6b3054-c2fc-416e-bf3d-afb893ea73ef,Dr. Ing. Rudolf Hell GmbH,3
8067164,abf5965e-a4a2-4f74-815c-ee297398529b,"INTEGRATED DNA TECHNOLOGIES, INC.",2
D560740,1232cd81-4158-4a00-bd83-743164e3b1d6,"Performance Design, LLC",2
7479406,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation,2
10467159,c0dd0b4d-fbbe-4965-b458-304bb690d1e8,Arm Limited,3
8507487,f5df2c82-4020-4f92-a92a-9c3b4e4f6591,HUTCHISON MEDIPHARMA LIMITED,3
9859754,8aebfb22-6468-47c7-9166-857a82ba53b8,"VERTIV ENERGY SYSTEMS, INC.",2
10006058,d7e56143-2d5c-43c0-bda4-5f307587c8d9,Butamax Advanced Biofuels LLC,2
D714493,283eb4e3-5bc5-4ba3-876e-4d12a6b86c65,"HOKWANG INDUSTRIES CO., LTD.",3
7979741,93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD.",3
6572138,5af620c7-787c-4770-9582-45b4bb6d53d5,TRW AUTOMOTIVE SAFETY SYSTEMS GMBH,3
7659781,895efbb8-9962-407d-bad5-7264416704de,Sun Microsystems Inc.,2
4505127,3f594cf6-db50-4d23-a26c-6cdc2cb8b48a,SOQUIP,3
4742705,328434ce-a701-4c29-8aef-e9a7d3722319,"MURATA MANUFACTURING CO., LTD.",3
11976139,f40900d8-7a19-4a85-9e97-953e87536711,"SHANDONG MEIMAO PHARMACEUTICAL CO., LTD.",3
10992679,9c0fe58e-b8d6-4f69-9387-bf6c62c3a416,"Wells Fargo Bank, N.A.",2
D372343,35e2977e-e817-4dc3-b5ad-23745c06dfb8,Peltor Aktiebolag,3
6141014,93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD.",3
4575399,93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD.",3
7771999,2a1a0abc-3d1e-4423-ba10-19ce42f5c0d2,VaxDesign Corp.,2
6600256,5eaceda6-d637-4578-bbba-a40f5560b683,KONINKLIJKE PHILIPS ELECTRONICS NV,3
10808780,2994b4fb-3c48-4a0f-88b7-08fdfcd4739a,"Hyundai Mobis Co., Ltd.",3
4082868,367b0820-ba0d-45b4-b763-7c28b2a96475,"Armco Steel Company, L.P.",2
D860991,6ec50422-3423-4682-b468-8e9630ae5ae4,AXIS AB,3
8911321,6d56787f-e528-44f8-bd58-9b3bb889d43d,"DANA HEAVY VEHICLE SYSTEMS GROUP, LLC",2
11177630,09484125-fb84-40b0-8681-7c6d9a189c8c,"Brolis Sensor Technology, UAB",3
4532535,33ef5f85-947e-4edf-b8be-114bfba91deb,Centre Electronique Horloger S.A.,3
10298867,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,3
5917525,3b5873a7-e767-4d47-bb60-d67d47dbe497,Pelikan Produktions AG,3
11307627,ace50b53-6db7-4a04-9c25-93d36ad50963,Hewlett Packard Enterprise Development LP,2
5405243,2f340710-6d7e-4a06-8fef-6cb8ff9774b8,Stealth Propulsion Pty. Ltd.,3
11090630,d6f138ea-5fbc-4de0-b58f-9080a787105f,BASF SE,3
11529054,dac6bee1-62e0-4168-b6f6-ad180b8cb535,"The Charles Stark Draper Laboratory, Inc.",2
8375429,044b10be-2757-4878-be9f-8ab81455da17,"Novell, Inc.",2
9023689,1eedb1cd-19e8-4951-a69c-567359dd2441,"Knowles Electronics, LLC",2
4729423,e42258ab-0d5e-4c6a-8ac6-9c431b2ac315,Framatome Inc.,2
10356700,47207a0d-8b8a-4b48-9b5d-c5557f0e5fca,ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE,3
10916763,f3bc7944-1cdd-4146-ba6d-ac30cff0569b,Enevate Corporation,2
4726690,d25bb427-8bb8-487b-b429-05d7b768a2d8,Carl Schenck AG,3
11368942,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.,3
5036470,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA,3
7240750,f94290bc-7c0d-49af-9797-828af77eb9c7,GM GLOBAL TECHNOLOGY OPERATIONS LLC,2
4754352,5f7defa7-8233-41c4-b71c-1fed95343dea,"ALPS ELECTRIC CO., LTD.",3
7678796,8b286e5a-897a-4a9d-beee-84c86538ca17,ASTRAZENECA AB,3
9350428,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.,3
5456019,1ba1f459-619e-4a72-9665-b101b1be7fb1,Lear Seating Corporation,2
7259412,4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f,Kabushiki Kaisha Toshiba,3
4266719,56fedf16-56a9-47f6-b43d-b139ce8af97b,Clouth Gummiwerke Aktiengesellschaft,3
4700079,afae56d8-a20e-4b8a-9714-7bc766696480,NITTA CORPORATION,3
4764605,171fd1cb-e064-47fd-836d-a685f9c3ee5a,"DAICEL CHEMICAL INDUSTRIES, LTD.",3
7952105,d9541a18-ac61-40fa-83de-1f34af43265d,Global OLED Technology LLC,2
4816463,96abc00f-1a32-4c48-8bf1-c4322cb20d42,WARNER-LAMBERT COMPANY LLC,2
D377083,16945fe0-4948-453d-8367-85f5789c012a,Ripponlea Australia Pty Ltd,3
6860249,37023562-be24-4daf-a7e3-8f615b927f53,Filterwerk Mann & Hummel GmbH,3
D396243,df4e61e8-dc32-47cb-911d-047323350064,KBA-Planeta AG,3
10429757,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,3
5055736,d3549ec6-c64f-4459-b794-ccf70db00788,"Samsung Electron Devices Co., Ltd.",3
4455397,8fc13ccf-8f91-48ae-a246-014abd290c6b,BASF Wyandotte Corporation,2
9849025,1b71990b-8b07-4d20-8fae-24b6d498855c,Yale University,2
12270550,e23b9e4e-80a4-4558-a54f-b7d1c1514144,"ELECTROLUX HOME PRODUCTS, INC.",2
10153905,8a11aae1-173d-4f1f-b2e1-5838df943eae,"VeriSign, Inc.",2
D964685,9eb5f7d1-3679-4273-9447-2248bad6b563,K. Hartwall Oy Ab,3
10198660,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3
5083550,8f099534-f58d-4e5c-8bbe-08eceb403e27,RICHARD WOLF GMBH,3
5170473,5952964e-63c6-4284-9012-0fdd0643f715,Fujitsu Limited,3
4789520,93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD.",3
10103195,7d46dab2-c28d-4974-9e52-c7fa2ae3ac16,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,7
D723225,3be85ae1-6f46-4376-a65a-20062ba82390,Merry Products Corporation,3
11494154,66e2c62e-301f-42e2-a6de-b62c87f792e5,"HUAWEI TECHNOLOGIES CO., LTD.",3
11996358,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3
6442960,307017ad-2bdc-4f95-83eb-745030c64286,Dieau S.A.,3
11084972,0350699e-0a64-42b6-8f35-7b721f8cb4dd,SAUDI ARABIAN OIL COMPANY,3
11504753,b6696cf4-3fa1-4f9f-83ab-fb5c0c497d90,"Shenzhen New Industries Biomedical Engineering Co., Ltd.",3
4887351,6c54c9b4-222d-49ff-b6e8-d61eea4f740b,UNIVERSAL INSTRUMENTS CORPORATION,2
D392169,5b60b5fd-a218-4d76-9a51-90eef0c4102f,Manufacture d'Articles de Precision et de DessinÃ¢â‚¬â€M.A.P.E.D.,3
D324234,877b4262-7552-45e3-adc3-c484b3095cf3,SEIKO EPSON CORPORATION,3
11980127,d1f4089d-d4e8-4dfb-a115-8d57b8246cd1,AGCO International GmbH,3
D634005,32d2153b-74e2-4889-a02f-4cb8254c3fca,"Zevex, Inc.",2
11271047,17db0f8d-78c8-443c-8a9d-e402df66def0,"BOE Technology Group Co., Ltd.",3
6996885,46150e0c-8edb-4d25-8256-5f90d9acc689,UNITED TECHNOLOGIES CORPORATION,2
7417857,21176b95-3f52-42b2-8049-8f5a8e65b352,VALEO EQUIPEMENTS ELECTRIQUES MOTEUR,3
10989791,b2138dd1-14e6-4c6f-88a2-dbc0caed63db,TRACKMAN A/S,3
7000465,9a7504e5-da24-42d7-bbd7-3427223dc0fe,"MKS Instruments, Inc.",2
